%time,field.header.seq,field.header.stamp,field.header.frame_id,field.id,field.is_rtr,field.is_extended,field.is_error,field.dlc
1704781256057773757,567755,1704781256056572981,,514,0,0,0,8
1704781256057805066,567756,1704781256056705868,,513,0,0,0,8
1704781256057821409,567757,1704781256056789385,,515,0,0,0,8
1704781256057894445,567758,1704781256057061312,,520,0,0,0,8
1704781256057909475,567759,1704781256057305232,,1554,0,0,0,8
1704781256057929900,567760,1704781256057565375,,521,0,0,0,8
1704781256071809043,567761,1704781256071296726,,0,0,0,0,0
1704781256071886645,567762,1704781256071442240,,16,0,0,0,3
1704781256071911824,567763,1704781256071498533,,17,0,0,0,3
1704781256072438900,567764,1704781256071781135,,19,0,0,0,3
1704781256072484347,567765,1704781256071847253,,20,0,0,0,3
1704781256072519791,567766,1704781256072024872,,21,0,0,0,3
1704781256072584225,567767,1704781256072112414,,22,0,0,0,3
1704781256073124035,567768,1704781256072517966,,23,0,0,0,3
1704781256073205252,567769,1704781256072593136,,24,0,0,0,3
1704781256073218864,567770,1704781256072638796,,25,0,0,0,3
1704781256073600236,567771,1704781256072920375,,26,0,0,0,3
1704781256073779959,567772,1704781256073292336,,27,0,0,0,3
1704781256073810373,567773,1704781256073385703,,64,0,0,0,3
1704781256078937999,567774,1704781256078385274,,1554,0,0,0,8
1704781256086655155,567775,1704781256086010414,,514,0,0,0,8
1704781256086692031,567776,1704781256086116064,,513,0,0,0,8
1704781256086813946,567777,1704781256086349951,,515,0,0,0,8
1704781256087071994,567778,1704781256086644091,,520,0,0,0,8
1704781256087258105,567779,1704781256086840583,,521,0,0,0,8
1704781256091758838,567780,1704781256091347498,,0,0,0,0,0
1704781256097145012,567781,1704781256096577363,,1554,0,0,0,8
1704781256111768856,567782,1704781256111288269,,0,0,0,0,0
1704781256117094252,567783,1704781256116531604,,514,0,0,0,8
1704781256117219146,567784,1704781256116719163,,513,0,0,0,8
1704781256117257858,567785,1704781256116850020,,515,0,0,0,8
1704781256117648339,567786,1704781256117202888,,520,0,0,0,8
1704781256117775245,567787,1704781256117342915,,1554,0,0,0,8
1704781256117939446,567788,1704781256117606177,,521,0,0,0,8
1704781256131627884,567789,1704781256131239564,,0,0,0,0,0
1704781256138659652,567790,1704781256138207335,,608,0,0,0,8
1704781256138855846,567791,1704781256138365660,,609,0,0,0,8
1704781256138877889,567792,1704781256138604506,,1554,0,0,0,8
1704781256146407154,567793,1704781256145815125,,514,0,0,0,8
1704781256146482260,567794,1704781256145896616,,513,0,0,0,8
1704781256146772856,567795,1704781256146317696,,515,0,0,0,8
1704781256146794805,567796,1704781256146403892,,520,0,0,0,8
1704781256147037601,567797,1704781256146686324,,521,0,0,0,8
1704781256151792586,567798,1704781256151266911,,0,0,0,0,0
1704781256156920986,567799,1704781256156376312,,1554,0,0,0,8
1704781256171212445,567800,1704781256170735234,,0,0,0,0,0
1704781256171828950,567801,1704781256171383303,,16,0,0,0,3
1704781256172449203,567802,1704781256171470917,,17,0,0,0,3
1704781256172489778,567803,1704781256171567837,,18,0,0,0,3
1704781256172550171,567804,1704781256171657597,,19,0,0,0,3
1704781256172561001,567805,1704781256171986450,,20,0,0,0,3
1704781256172571705,567806,1704781256172035597,,21,0,0,0,3
1704781256173323806,567807,1704781256172306912,,22,0,0,0,3
1704781256173421642,567808,1704781256172405195,,23,0,0,0,3
1704781256173440978,567809,1704781256172551527,,24,0,0,0,3
1704781256173458571,567810,1704781256172659331,,25,0,0,0,3
1704781256173565599,567811,1704781256172893293,,26,0,0,0,3
1704781256173584182,567812,1704781256172993904,,27,0,0,0,3
1704781256174016809,567813,1704781256173068282,,64,0,0,0,3
1704781256176806549,567814,1704781256176359230,,514,0,0,0,8
1704781256176955930,567815,1704781256176476920,,513,0,0,0,8
1704781256177573130,567816,1704781256176975133,,515,0,0,0,8
1704781256177601821,567817,1704781256177025462,,520,0,0,0,8
1704781256177699361,567818,1704781256177284224,,1554,0,0,0,8
1704781256178902981,567819,1704781256178243446,,521,0,0,0,8
1704781256191697174,567820,1704781256191206223,,0,0,0,0,0
1704781256199007287,567821,1704781256198419082,,1554,0,0,0,8
1704781256206603519,567822,1704781256205791431,,514,0,0,0,8
1704781256206664711,567823,1704781256206001122,,513,0,0,0,8
1704781256206742326,567824,1704781256206209713,,515,0,0,0,8
1704781256206781863,567825,1704781256206455701,,520,0,0,0,8
1704781256207098618,567826,1704781256206685596,,521,0,0,0,8
1704781256211841593,567827,1704781256211465860,,0,0,0,0,0
1704781256216840984,567828,1704781256216359623,,1554,0,0,0,8
1704781256231147291,567829,1704781256230701935,,0,0,0,0,0
1704781256236949039,567830,1704781256236314850,,514,0,0,0,8
1704781256237018423,567831,1704781256236459315,,513,0,0,0,8
1704781256237054850,567832,1704781256236611105,,515,0,0,0,8
1704781256237570889,567833,1704781256236981871,,520,0,0,0,8
1704781256237616090,567834,1704781256237149710,,1554,0,0,0,8
1704781256238228392,567835,1704781256237514088,,521,0,0,0,8
1704781256246291954,567836,1704781256245682335,,608,0,0,0,8
1704781256246325086,567837,1704781256245851716,,609,0,0,0,8
1704781256251643080,567838,1704781256251220370,,0,0,0,0,0
1704781256258704240,567839,1704781256258224847,,1554,0,0,0,8
1704781256266330229,567840,1704781256265695193,,514,0,0,0,8
1704781256266389051,567841,1704781256265874475,,513,0,0,0,8
1704781256266403492,567842,1704781256266087745,,515,0,0,0,8
1704781256266750095,567843,1704781256266368169,,520,0,0,0,8
1704781256267496049,567844,1704781256267088466,,521,0,0,0,8
1704781256271876986,567845,1704781256271094897,,0,0,0,0,0
1704781256272009641,567846,1704781256271211334,,16,0,0,0,3
1704781256272036594,567847,1704781256271567779,,18,0,0,0,3
1704781256272090841,567848,1704781256271658947,,19,0,0,0,3
1704781256273141854,567849,1704781256272237030,,20,0,0,0,3
1704781256273178310,567850,1704781256272306238,,21,0,0,0,3
1704781256273216793,567851,1704781256272340600,,22,0,0,0,3
1704781256273236177,567852,1704781256272366138,,23,0,0,0,3
1704781256273258929,567853,1704781256272433703,,24,0,0,0,3
1704781256273604798,567854,1704781256272544443,,25,0,0,0,3
1704781256273801383,567855,1704781256272640477,,26,0,0,0,3
1704781256273831398,567856,1704781256272909955,,27,0,0,0,3
1704781256273851495,567857,1704781256272951521,,64,0,0,0,3
1704781256276839719,567858,1704781256276201667,,1554,0,0,0,8
1704781256291101530,567859,1704781256290716910,,0,0,0,0,0
1704781256297159501,567860,1704781256296390507,,514,0,0,0,8
1704781256297209299,567861,1704781256296470443,,513,0,0,0,8
1704781256297568529,567862,1704781256297091779,,515,0,0,0,8
1704781256297590983,567863,1704781256297156345,,520,0,0,0,8
1704781256297666948,567864,1704781256297195972,,1554,0,0,0,8
1704781256298388739,567865,1704781256297981110,,521,0,0,0,8
1704781256311470552,567866,1704781256311081259,,0,0,0,0,0
1704781256318641603,567867,1704781256318112564,,1554,0,0,0,8
1704781256326170875,567868,1704781256325684651,,514,0,0,0,8
1704781256326203088,567869,1704781256325820231,,513,0,0,0,8
1704781256326398876,567870,1704781256326098880,,515,0,0,0,8
1704781256326866617,567871,1704781256326339742,,520,0,0,0,8
1704781256327257277,567872,1704781256326638791,,521,0,0,0,8
1704781256331808091,567873,1704781256331357266,,0,0,0,0,0
1704781256336902776,567874,1704781256336346507,,1554,0,0,0,8
1704781256351260897,567875,1704781256350815284,,0,0,0,0,0
1704781256356977986,567876,1704781256356259071,,514,0,0,0,8
1704781256357024170,567877,1704781256356340427,,513,0,0,0,8
1704781256357091857,567878,1704781256356605870,,515,0,0,0,8
1704781256357447525,567879,1704781256357061763,,520,0,0,0,8
1704781256357649216,567880,1704781256357121280,,1554,0,0,0,8
1704781256357926710,567881,1704781256357279432,,521,0,0,0,8
1704781256357969209,567882,1704781256357613182,,608,0,0,0,8
1704781256358211929,567883,1704781256357813387,,609,0,0,0,8
1704781256371519368,567884,1704781256370925503,,0,0,0,0,0
1704781256371582304,567885,1704781256371184227,,16,0,0,0,3
1704781256372161132,567886,1704781256371429457,,18,0,0,0,3
1704781256372203924,567887,1704781256371619454,,19,0,0,0,3
1704781256372226047,567888,1704781256371682601,,20,0,0,0,3
1704781256372795108,567889,1704781256372175084,,21,0,0,0,3
1704781256372923541,567890,1704781256372248175,,22,0,0,0,3
1704781256373242251,567891,1704781256372368403,,23,0,0,0,3
1704781256373273807,567892,1704781256372412169,,24,0,0,0,3
1704781256373312246,567893,1704781256372439345,,25,0,0,0,3
1704781256373609607,567894,1704781256372595302,,26,0,0,0,3
1704781256373653783,567895,1704781256372836851,,27,0,0,0,3
1704781256373710502,567896,1704781256373093023,,64,0,0,0,3
1704781256379008262,567897,1704781256378195223,,1554,0,0,0,8
1704781256386313902,567898,1704781256385718903,,514,0,0,0,8
1704781256386356447,567899,1704781256385817572,,513,0,0,0,8
1704781256386635445,567900,1704781256386150592,,515,0,0,0,8
1704781256386757803,567901,1704781256386375325,,520,0,0,0,8
1704781256386862354,567902,1704781256386603486,,521,0,0,0,8
1704781256391690769,567903,1704781256391082046,,0,0,0,0,0
1704781256397035587,567904,1704781256396339631,,1554,0,0,0,8
1704781256411037679,567905,1704781256410645347,,0,0,0,0,0
1704781256416645860,567906,1704781256416143931,,514,0,0,0,8
1704781256416764552,567907,1704781256416287187,,513,0,0,0,8
1704781256416993561,567908,1704781256416551546,,515,0,0,0,8
1704781256417206365,567909,1704781256416854448,,520,0,0,0,8
1704781256417504944,567910,1704781256417107955,,1554,0,0,0,8
1704781256417661286,567911,1704781256417347144,,521,0,0,0,8
1704781256431761010,567912,1704781256431203183,,0,0,0,0,0
1704781256438617676,567913,1704781256438106836,,1554,0,0,0,8
1704781256446147670,567914,1704781256445648388,,514,0,0,0,8
1704781256446195438,567915,1704781256445859081,,513,0,0,0,8
1704781256446662145,567916,1704781256446076952,,515,0,0,0,8
1704781256446691254,567917,1704781256446313302,,520,0,0,0,8
1704781256447106511,567918,1704781256446618058,,521,0,0,0,8
1704781256451342007,567919,1704781256450998839,,0,0,0,0,0
1704781256456732055,567920,1704781256456215605,,1554,0,0,0,8
1704781256467391617,567921,1704781256466788836,,608,0,0,0,8
1704781256467430909,567922,1704781256467017567,,609,0,0,0,8
1704781256471265616,567923,1704781256470855841,,0,0,0,0,0
1704781256472519356,567924,1704781256471244766,,16,0,0,0,3
1704781256472562369,567925,1704781256471319643,,17,0,0,0,3
1704781256472574836,567926,1704781256471532689,,18,0,0,0,3
1704781256472589786,567927,1704781256471633600,,19,0,0,0,3
1704781256472618298,567928,1704781256471836129,,20,0,0,0,3
1704781256472641735,567929,1704781256472041761,,21,0,0,0,3
1704781256472892759,567930,1704781256472079239,,22,0,0,0,3
1704781256472933445,567931,1704781256472223332,,23,0,0,0,3
1704781256474097474,567932,1704781256472357900,,24,0,0,0,3
1704781256474149139,567933,1704781256472553090,,25,0,0,0,3
1704781256474164554,567934,1704781256472753378,,26,0,0,0,3
1704781256474192248,567935,1704781256472855957,,27,0,0,0,3
1704781256474273999,567936,1704781256473345420,,64,0,0,0,3
1704781256476964014,567937,1704781256476258694,,514,0,0,0,8
1704781256477007420,567938,1704781256476341516,,513,0,0,0,8
1704781256477062387,567939,1704781256476530899,,515,0,0,0,8
1704781256477375258,567940,1704781256476854298,,520,0,0,0,8
1704781256477403573,567941,1704781256477021535,,1554,0,0,0,8
1704781256477694531,567942,1704781256477329846,,521,0,0,0,8
1704781256491471091,567943,1704781256491044091,,0,0,0,0,0
1704781256498700987,567944,1704781256498118108,,1554,0,0,0,8
1704781256506386952,567945,1704781256505688541,,514,0,0,0,8
1704781256506433193,567946,1704781256505853922,,513,0,0,0,8
1704781256506623752,567947,1704781256506116393,,515,0,0,0,8
1704781256506643788,567948,1704781256506309083,,520,0,0,0,8
1704781256506999785,567949,1704781256506651671,,521,0,0,0,8
1704781256511527870,567950,1704781256511145386,,0,0,0,0,0
1704781256516834093,567951,1704781256516215019,,1554,0,0,0,8
1704781256531588841,567952,1704781256531098479,,0,0,0,0,0
1704781256536712846,567953,1704781256536249222,,514,0,0,0,8
1704781256536915699,567954,1704781256536435080,,513,0,0,0,8
1704781256537211956,567955,1704781256536713929,,515,0,0,0,8
1704781256537556257,567956,1704781256537031821,,520,0,0,0,8
1704781256537592010,567957,1704781256537245365,,1554,0,0,0,8
1704781256537762452,567958,1704781256537429726,,521,0,0,0,8
1704781256551654194,567959,1704781256551193106,,0,0,0,0,0
1704781256558734113,567960,1704781256558249428,,1554,0,0,0,8
1704781256566478236,567961,1704781256565884044,,514,0,0,0,8
1704781256566516393,567962,1704781256565964898,,513,0,0,0,8
1704781256566670086,567963,1704781256566117433,,515,0,0,0,8
1704781256566823788,567964,1704781256566418362,,520,0,0,0,8
1704781256567027453,567965,1704781256566649741,,521,0,0,0,8
1704781256572349025,567966,1704781256571059853,,0,0,0,0,0
1704781256572372576,567967,1704781256571143093,,16,0,0,0,3
1704781256572391334,567968,1704781256571364245,,17,0,0,0,3
1704781256572953826,567969,1704781256571559942,,19,0,0,0,3
1704781256572979706,567970,1704781256571601501,,20,0,0,0,3
1704781256573091110,567971,1704781256571791695,,21,0,0,0,3
1704781256573109187,567972,1704781256571949305,,22,0,0,0,3
1704781256573121365,567973,1704781256572186166,,23,0,0,0,3
1704781256573292731,567974,1704781256572263899,,24,0,0,0,3
1704781256574335972,567975,1704781256573920565,,25,0,0,0,3
1704781256574367061,567976,1704781256573965002,,26,0,0,0,3
1704781256574384161,567977,1704781256573982242,,27,0,0,0,3
1704781256574422512,567978,1704781256573998199,,64,0,0,0,3
1704781256576886067,567979,1704781256576193679,,608,0,0,0,8
1704781256576942913,567980,1704781256576310496,,609,0,0,0,8
1704781256576985604,567981,1704781256576656525,,1554,0,0,0,8
1704781256591529244,567982,1704781256590730500,,0,0,0,0,0
1704781256596900115,567983,1704781256596256171,,514,0,0,0,8
1704781256596957868,567984,1704781256596385935,,513,0,0,0,8
1704781256596988502,567985,1704781256596650583,,515,0,0,0,8
1704781256597330738,567986,1704781256596903322,,520,0,0,0,8
1704781256597529107,567987,1704781256597135227,,1554,0,0,0,8
1704781256597688138,567988,1704781256597373083,,521,0,0,0,8
1704781256611544852,567989,1704781256611101292,,0,0,0,0,0
1704781256618668273,567990,1704781256618205633,,1554,0,0,0,8
1704781256626310807,567991,1704781256625643502,,514,0,0,0,8
1704781256626356071,567992,1704781256625731796,,513,0,0,0,8
1704781256626386818,567993,1704781256625972631,,515,0,0,0,8
1704781256626566203,567994,1704781256626200597,,520,0,0,0,8
1704781256626891259,567995,1704781256626520030,,521,0,0,0,8
1704781256631769812,567996,1704781256631236496,,0,0,0,0,0
1704781256636577422,567997,1704781256636136278,,1554,0,0,0,8
1704781256641317435,567998,1704781256640826975,,1856,0,0,0,1
1704781256651266273,567999,1704781256650834149,,0,0,0,0,0
1704781256656964759,568000,1704781256656243711,,514,0,0,0,8
1704781256656994846,568001,1704781256656324174,,513,0,0,0,8
1704781256657132624,568002,1704781256656574688,,515,0,0,0,8
1704781256657603309,568003,1704781256657142021,,520,0,0,0,8
1704781256657642416,568004,1704781256657194179,,1554,0,0,0,8
1704781256657665583,568005,1704781256657233033,,521,0,0,0,8
1704781256671936383,568006,1704781256671229492,,16,0,0,0,3
1704781256671964398,568007,1704781256671328290,,17,0,0,0,3
1704781256671978203,568008,1704781256671375793,,0,0,0,0,0
1704781256672052471,568009,1704781256671422479,,18,0,0,0,3
1704781256672162358,568010,1704781256671474813,,19,0,0,0,3
1704781256672178546,568011,1704781256671834233,,21,0,0,0,3
1704781256672314977,568012,1704781256671947823,,22,0,0,0,3
1704781256672343193,568013,1704781256672000966,,23,0,0,0,3
1704781256672990578,568014,1704781256672323530,,24,0,0,0,3
1704781256673007731,568015,1704781256672425456,,25,0,0,0,3
1704781256673075401,568016,1704781256672576897,,26,0,0,0,3
1704781256673095265,568017,1704781256672641136,,27,0,0,0,3
1704781256673474149,568018,1704781256673001385,,64,0,0,0,3
1704781256678847161,568019,1704781256678337406,,1554,0,0,0,8
1704781256686124477,568020,1704781256685559840,,514,0,0,0,8
1704781256686267935,568021,1704781256685838092,,513,0,0,0,8
1704781256686629107,568022,1704781256686013658,,515,0,0,0,8
1704781256686792022,568023,1704781256686216513,,520,0,0,0,8
1704781256686936089,568024,1704781256686509412,,609,0,0,0,8
1704781256687089421,568025,1704781256686703268,,521,0,0,0,8
1704781256687477588,568026,1704781256687072135,,608,0,0,0,8
1704781256692367240,568027,1704781256691738095,,0,0,0,0,0
1704781256696610359,568028,1704781256696149491,,1554,0,0,0,8
1704781256711131894,568029,1704781256710720757,,0,0,0,0,0
1704781256717111480,568030,1704781256716169095,,514,0,0,0,8
1704781256717191221,568031,1704781256716246703,,513,0,0,0,8
1704781256717243492,568032,1704781256716513914,,515,0,0,0,8
1704781256717277632,568033,1704781256716825180,,520,0,0,0,8
1704781256717403283,568034,1704781256717022524,,1554,0,0,0,8
1704781256717783006,568035,1704781256717334817,,521,0,0,0,8
1704781256731460322,568036,1704781256731074455,,0,0,0,0,0
1704781256738397931,568037,1704781256737924274,,1554,0,0,0,8
1704781256746196000,568038,1704781256745606295,,514,0,0,0,8
1704781256746243609,568039,1704781256745679029,,513,0,0,0,8
1704781256746336552,568040,1704781256746011221,,515,0,0,0,8
1704781256746781360,568041,1704781256746211252,,520,0,0,0,8
1704781256746920726,568042,1704781256746574862,,521,0,0,0,8
1704781256752191346,568043,1704781256751529622,,0,0,0,0,0
1704781256756566466,568044,1704781256756121943,,1554,0,0,0,8
1704781256771561832,568045,1704781256771004474,,0,0,0,0,0
1704781256771603621,568046,1704781256771056833,,16,0,0,0,3
1704781256771923578,568047,1704781256771211581,,17,0,0,0,3
1704781256772120642,568048,1704781256771379336,,19,0,0,0,3
1704781256772161399,568049,1704781256771553212,,20,0,0,0,3
1704781256772183424,568050,1704781256771719842,,21,0,0,0,3
1704781256772744581,568051,1704781256772027711,,22,0,0,0,3
1704781256772795481,568052,1704781256772078775,,23,0,0,0,3
1704781256772817573,568053,1704781256772157287,,24,0,0,0,3
1704781256772889150,568054,1704781256772317843,,25,0,0,0,3
1704781256772910985,568055,1704781256772555090,,26,0,0,0,3
1704781256773813028,568056,1704781256773159936,,27,0,0,0,3
1704781256773848636,568057,1704781256773218457,,64,0,0,0,3
1704781256776397430,568058,1704781256776034922,,514,0,0,0,8
1704781256776514199,568059,1704781256776194101,,513,0,0,0,8
1704781256777751890,568060,1704781256776509968,,515,0,0,0,8
1704781256777789969,568061,1704781256776822311,,520,0,0,0,8
1704781256777840298,568062,1704781256776946099,,1554,0,0,0,8
1704781256777928538,568063,1704781256777216014,,521,0,0,0,8
1704781256791604443,568064,1704781256791226200,,0,0,0,0,0
1704781256798548484,568065,1704781256797875821,,608,0,0,0,8
1704781256798611231,568066,1704781256797976408,,609,0,0,0,8
1704781256798632871,568067,1704781256798232932,,1554,0,0,0,8
1704781256806048016,568068,1704781256805524470,,514,0,0,0,8
1704781256806078028,568069,1704781256805655439,,513,0,0,0,8
1704781256806393254,568070,1704781256806012863,,515,0,0,0,8
1704781256806578645,568071,1704781256806202746,,520,0,0,0,8
1704781256806845831,568072,1704781256806478739,,521,0,0,0,8
1704781256812921849,568073,1704781256811051406,,0,0,0,0,0
1704781256816891880,568074,1704781256816271466,,1554,0,0,0,8
1704781256831448926,568075,1704781256831004461,,0,0,0,0,0
1704781256836650298,568076,1704781256836059216,,514,0,0,0,8
1704781256836916206,568077,1704781256836217958,,513,0,0,0,8
1704781256837011852,568078,1704781256836447740,,515,0,0,0,8
1704781256837388791,568079,1704781256836857811,,520,0,0,0,8
1704781256837542887,568080,1704781256837016872,,1554,0,0,0,8
1704781256837625943,568081,1704781256837192463,,521,0,0,0,8
1704781256851607344,568082,1704781256851204550,,0,0,0,0,0
1704781256858486586,568083,1704781256857947981,,1554,0,0,0,8
1704781256866558043,568084,1704781256865502111,,514,0,0,0,8
1704781256866604433,568085,1704781256865681654,,513,0,0,0,8
1704781256866633530,568086,1704781256865912699,,515,0,0,0,8
1704781256866665836,568087,1704781256866121470,,520,0,0,0,8
1704781256866913402,568088,1704781256866438942,,521,0,0,0,8
1704781256872297666,568089,1704781256871265408,,0,0,0,0,0
1704781256872349025,568090,1704781256871457701,,16,0,0,0,3
1704781256872370387,568091,1704781256871521360,,17,0,0,0,3
1704781256872393464,568092,1704781256871618880,,19,0,0,0,3
1704781256872501279,568093,1704781256871824715,,20,0,0,0,3
1704781256872530962,568094,1704781256871922037,,21,0,0,0,3
1704781256872564666,568095,1704781256871951134,,22,0,0,0,3
1704781256872583763,568096,1704781256871964980,,23,0,0,0,3
1704781256873430140,568097,1704781256872231027,,24,0,0,0,3
1704781256873452685,568098,1704781256872283233,,25,0,0,0,3
1704781256873481232,568099,1704781256872477742,,26,0,0,0,3
1704781256873506188,568100,1704781256872635372,,27,0,0,0,3
1704781256873573766,568101,1704781256872761399,,64,0,0,0,3
1704781256876437286,568102,1704781256876054133,,1554,0,0,0,8
1704781256891404175,568103,1704781256890921431,,0,0,0,0,0
1704781256896639578,568104,1704781256896033663,,514,0,0,0,8
1704781256896730517,568105,1704781256896256536,,513,0,0,0,8
1704781256897000842,568106,1704781256896506457,,515,0,0,0,8
1704781256897185243,568107,1704781256896654089,,520,0,0,0,8
1704781256897286985,568108,1704781256896878660,,1554,0,0,0,8
1704781256897746986,568109,1704781256897299956,,521,0,0,0,8
1704781256905828465,568110,1704781256905345284,,608,0,0,0,8
1704781256905871308,568111,1704781256905616292,,609,0,0,0,8
1704781256912102163,568112,1704781256911604477,,0,0,0,0,0
1704781256918467613,568113,1704781256917947324,,1554,0,0,0,8
1704781256926152881,568114,1704781256925574676,,514,0,0,0,8
1704781256926201849,568115,1704781256925646539,,513,0,0,0,8
1704781256926342367,568116,1704781256925984874,,515,0,0,0,8
1704781256926545533,568117,1704781256926186927,,520,0,0,0,8
1704781256926936283,568118,1704781256926583649,,521,0,0,0,8
1704781256931774487,568119,1704781256931280295,,0,0,0,0,0
1704781256936547173,568120,1704781256936090644,,1554,0,0,0,8
1704781256951206347,568121,1704781256950821828,,0,0,0,0,0
1704781256956522020,568122,1704781256956009608,,514,0,0,0,8
1704781256956754078,568123,1704781256956196264,,513,0,0,0,8
1704781256957491781,568124,1704781256956456591,,515,0,0,0,8
1704781256957541046,568125,1704781256956652840,,520,0,0,0,8
1704781256957562891,568126,1704781256956923272,,1554,0,0,0,8
1704781256957581734,568127,1704781256957125443,,521,0,0,0,8
1704781256971756383,568128,1704781256971060040,,16,0,0,0,3
1704781256971857650,568129,1704781256971173544,,17,0,0,0,3
1704781256971873382,568130,1704781256971236780,,18,0,0,0,3
1704781256971889876,568131,1704781256971294512,,0,0,0,0,0
1704781256971933842,568132,1704781256971457152,,19,0,0,0,3
1704781256972003973,568133,1704781256971625354,,20,0,0,0,3
1704781256972592282,568134,1704781256972036942,,22,0,0,0,3
1704781256972616512,568135,1704781256972091266,,23,0,0,0,3
1704781256973062199,568136,1704781256972116042,,24,0,0,0,3
1704781256973105034,568137,1704781256972316584,,25,0,0,0,3
1704781256973172425,568138,1704781256972399332,,26,0,0,0,3
1704781256973251799,568139,1704781256972652410,,27,0,0,0,3
1704781256973370641,568140,1704781256972940387,,64,0,0,0,3
1704781256978534562,568141,1704781256977898885,,1554,0,0,0,8
1704781256986110967,568142,1704781256985567298,,514,0,0,0,8
1704781256986152286,568143,1704781256985640496,,513,0,0,0,8
1704781256986182725,568144,1704781256985898783,,515,0,0,0,8
1704781256986580571,568145,1704781256986159128,,520,0,0,0,8
1704781256986712016,568146,1704781256986418124,,521,0,0,0,8
1704781256991812677,568147,1704781256991297000,,0,0,0,0,0
1704781256996719991,568148,1704781256996099648,,1554,0,0,0,8
1704781257011175440,568149,1704781257010692118,,0,0,0,0,0
1704781257016457388,568150,1704781257015913060,,514,0,0,0,8
1704781257016511901,568151,1704781257016087982,,513,0,0,0,8
1704781257016871388,568152,1704781257016391716,,515,0,0,0,8
1704781257017010716,568153,1704781257016605896,,520,0,0,0,8
1704781257017208706,568154,1704781257016850895,,1554,0,0,0,8
1704781257017543536,568155,1704781257017097802,,521,0,0,0,8
1704781257017924217,568156,1704781257017328455,,608,0,0,0,8
1704781257017961644,568157,1704781257017605610,,609,0,0,0,8
1704781257031829630,568158,1704781257031279952,,0,0,0,0,0
1704781257038580185,568159,1704781257038018558,,1554,0,0,0,8
1704781257046334081,568160,1704781257045638962,,514,0,0,0,8
1704781257046427818,568161,1704781257045721264,,513,0,0,0,8
1704781257046453226,568162,1704781257046087303,,515,0,0,0,8
1704781257046753589,568163,1704781257046293628,,520,0,0,0,8
1704781257046770178,568164,1704781257046513149,,521,0,0,0,8
1704781257052040384,568165,1704781257051621152,,0,0,0,0,0
1704781257057350450,568166,1704781257056845674,,1554,0,0,0,8
1704781257071449270,568167,1704781257070896195,,0,0,0,0,0
1704781257071483295,568168,1704781257070981634,,16,0,0,0,3
1704781257071610889,568169,1704781257071069815,,17,0,0,0,3
1704781257072066289,568170,1704781257071441159,,19,0,0,0,3
1704781257072117785,568171,1704781257071590209,,20,0,0,0,3
1704781257072283233,568172,1704781257071675793,,21,0,0,0,3
1704781257072322596,568173,1704781257071858164,,22,0,0,0,3
1704781257072347156,568174,1704781257071883317,,23,0,0,0,3
1704781257072407918,568175,1704781257072034740,,24,0,0,0,3
1704781257072829862,568176,1704781257072220550,,25,0,0,0,3
1704781257073272176,568177,1704781257072519950,,26,0,0,0,3
1704781257073316415,568178,1704781257072571370,,27,0,0,0,3
1704781257073342426,568179,1704781257072861720,,64,0,0,0,3
1704781257076702061,568180,1704781257076083874,,514,0,0,0,8
1704781257076757079,568181,1704781257076229134,,513,0,0,0,8
1704781257076796946,568182,1704781257076445845,,515,0,0,0,8
1704781257077433417,568183,1704781257076890142,,520,0,0,0,8
1704781257077462930,568184,1704781257076963723,,1554,0,0,0,8
1704781257077936856,568185,1704781257077529591,,521,0,0,0,8
1704781257091693232,568186,1704781257091231586,,0,0,0,0,0
1704781257098715747,568187,1704781257098148900,,1554,0,0,0,8
1704781257106103075,568188,1704781257105519246,,514,0,0,0,8
1704781257106148782,568189,1704781257105594740,,513,0,0,0,8
1704781257106268084,568190,1704781257105896188,,515,0,0,0,8
1704781257106591966,568191,1704781257106135991,,520,0,0,0,8
1704781257106805043,568192,1704781257106420624,,521,0,0,0,8
1704781257111390848,568193,1704781257111014611,,0,0,0,0,0
1704781257116549269,568194,1704781257116043100,,1554,0,0,0,8
1704781257127012049,568195,1704781257126524221,,608,0,0,0,8
1704781257127049624,568196,1704781257126629242,,609,0,0,0,8
1704781257130941861,568197,1704781257130629625,,0,0,0,0,0
1704781257136381841,568198,1704781257135900716,,514,0,0,0,8
1704781257136421839,568199,1704781257136133022,,513,0,0,0,8
1704781257136798291,568200,1704781257136390182,,515,0,0,0,8
1704781257136933249,568201,1704781257136567946,,520,0,0,0,8
1704781257137125426,568202,1704781257136814876,,1554,0,0,0,8
1704781257137373755,568203,1704781257137064652,,521,0,0,0,8
1704781257151555221,568204,1704781257151098042,,0,0,0,0,0
1704781257158478256,568205,1704781257157994231,,1554,0,0,0,8
1704781257166178798,568206,1704781257165518066,,514,0,0,0,8
1704781257166210124,568207,1704781257165588946,,513,0,0,0,8
1704781257166258246,568208,1704781257165807167,,515,0,0,0,8
1704781257166469558,568209,1704781257166119385,,520,0,0,0,8
1704781257166857031,568210,1704781257166371953,,521,0,0,0,8
1704781257172214442,568211,1704781257171249790,,16,0,0,0,3
1704781257172249365,568212,1704781257171398404,,17,0,0,0,3
1704781257172285016,568213,1704781257171455530,,18,0,0,0,3
1704781257172331535,568214,1704781257171510724,,0,0,0,0,0
1704781257172370721,568215,1704781257171629689,,19,0,0,0,3
1704781257172452794,568216,1704781257171668097,,20,0,0,0,3
